Label,Source,Target
12583,988,199
12584,988,199
12585,988,199
12586,988,199
12587,988,199
12588,988,199
12589,988,199
12590,988,199
12591,988,199
12592,988,199
12593,988,199
12594,988,199
12595,988,199
12596,561,988
12597,988,199
12598,988,199
12599,988,199
12600,199,1375
12601,199,649
12602,712,199
12603,569,199
12604,234,199
12605,989,199
12606,372,199
12607,199,1260
12608,199,1526
12609,763,199
12610,1008,199
12611,199,988
12612,199,1001
12613,199,749
12614,199,1074
12615,1260,199
12616,1375,199
12617,1526,199
12618,988,199
12619,1001,199
12620,199,977
12621,199,1175
12622,199,589
12623,199,712
12624,199,372
12625,199,1382
12626,199,989
12627,199,569
12628,199,234
12629,977,199
12630,1175,199
12631,199,763
12632,372,199
12633,199,1008
12634,569,199
12635,234,199
12636,199,1260
12637,989,199
12638,763,199
12639,199,1526
12640,199,1375
12641,199,749
12642,199,1074
12643,1008,199
12644,199,1001
12645,199,988
12646,1260,199
12647,199,589
12648,1375,199
12649,1526,199
12650,649,199
12651,199,977
12652,199,1175
12653,1001,199
12654,988,199
12655,199,1382
12656,199,372
12657,1175,199
12658,977,199
12659,712,199
12660,199,763
12661,372,199
12662,199,234
12663,199,569
12664,199,989
12665,763,199
12666,234,199
12667,569,199
12668,199,1008
12669,199,749
12670,199,1074
12671,199,1260
12672,199,589
12673,199,1526
12674,989,199
12675,199,1074
12676,199,1074
12677,977,199
12678,199,1074
12679,199,977
12680,199,1074
12681,977,199
12682,199,1074
12683,199,977
12684,199,1074
12685,199,1074
12686,977,199
12687,199,1074
12688,199,977
12689,199,1074
12690,199,1074
12691,977,199
12692,199,977
12693,199,1074
12694,977,199
12695,199,977
12696,977,199
12697,199,977
12698,977,199
12699,199,977
12700,977,199
12701,199,977
12702,977,199
12703,199,977
12704,977,199
12705,199,977
12706,977,199
12707,199,977
12708,977,199
12709,199,977
12710,977,199
12711,199,977
12712,977,199
12713,199,977
12714,977,199
12715,199,977
12716,977,199
12717,199,977
12718,977,199
12719,199,977
12720,977,199
12721,199,977
12722,977,199
12723,199,977
12724,977,199
12725,199,977
12726,977,199
12727,199,977
12728,977,199
12729,199,977
12730,977,199
12731,199,977
12732,977,199
12733,199,977
12734,977,199
12735,199,977
12736,977,199
12737,199,977
12738,977,199
12739,199,977
12740,977,199
12741,199,977
12742,977,199
12743,199,977
12744,977,199
12745,199,977
12746,977,199
12747,199,977
12748,977,199
12749,199,977
12750,712,199
12751,988,199
12752,989,199
12753,199,1382
12754,1375,199
12755,199,589
12756,199,1074
12757,199,993
12758,763,199
12759,199,749
12760,199,977
12761,199,372
12762,199,569
12763,199,649
12764,199,234
12765,199,1175
12766,977,199
12767,199,1526
12768,372,199
12769,199,712
12770,199,1260
12771,199,1001
12772,199,1008
12773,199,989
12774,199,988
12775,199,1382
12776,1526,199
12777,199,1375
12778,1175,199
12779,199,763
12780,199,589
12781,569,199
12782,649,199
12783,199,1074
12784,234,199
12785,988,199
12786,1260,199
12787,712,199
12788,1008,199
12789,1001,199
12790,989,199
12791,199,749
12792,199,977
12793,1375,199
12794,199,372
12795,763,199
12796,977,199
12797,199,1526
12798,199,1382
12799,199,1175
12800,199,649
12801,199,589
12802,372,199
12803,199,569
12804,1526,199
12805,1175,199
12806,199,712
12807,199,234
12808,199,1260
12809,199,988
12810,649,199
12811,199,1074
12812,199,993
12813,199,1008
12814,199,1001
12815,712,199
12816,199,989
12817,569,199
12818,1260,199
12819,988,199
12820,199,763
12821,199,1375
12822,234,199
12823,199,749
12824,199,977
12825,1526,1307
12826,1526,637
12827,1526,742
12828,1526,1057
12829,1526,843
12830,1526,360
12831,1526,742
12832,1526,1367
12833,1526,283
12834,1526,655
12835,1526,603
12836,1526,257
12837,1526,603
12838,1526,594
12839,1526,257
12840,1526,992
12841,1526,1502
12842,1526,45
12843,1526,1494
12844,1526,132
12845,1526,45
12846,1526,1133
12847,1526,401
12848,1526,1172
12849,1526,357
12850,1526,802
12851,1526,401
12852,1526,1172
12853,1526,603
12854,1526,362
12855,1526,1573
12856,1526,1524
12857,1526,1133
12858,1526,925
12859,1526,283
12860,1526,1573
12861,1526,1524
12862,1526,357
12863,1526,1378
12864,1526,196
12865,1526,1349
12866,1526,174
12867,1526,1378
12868,1526,196
12869,1526,603
12870,1526,565
12871,1526,307
12872,1526,1120
12873,1526,283
12874,1526,1229
12875,1526,565
12876,1526,307
12877,1526,1367
12878,1526,1365
12879,1526,74
12880,1526,544
12881,1526,1365
12882,1526,74
12883,1526,603
12884,1526,1405
12885,1526,97
12886,1526,1424
12887,1526,357
12888,1526,1456
12889,1526,283
12890,1526,97
12891,1526,1424
12892,1526,866
12893,1526,894
12894,1526,283
12895,1526,283
12896,1526,874
12897,1526,1363
12898,1526,603
12899,1526,874
12900,199,589
12901,199,1008
12902,199,589
12903,199,1008
12904,199,372
12905,199,589
12906,199,1008
12907,199,372
12908,199,589
12909,199,1008
12910,199,372
12911,199,589
12912,199,589
12913,199,1008
12914,199,372
12915,199,589
12916,199,1008
12917,199,372
12918,199,589
12919,199,589
12920,199,372
12921,199,1008
12922,199,589
12923,199,372
12924,199,1008
12925,199,589
12926,199,589
12927,199,372
12928,199,1008
12929,199,589
12930,199,372
12931,199,1008
12932,199,589
12933,199,372
12934,199,589
12935,199,1008
12936,199,589
12937,199,589
12938,199,372
12939,199,1008
12940,199,589
12941,199,372
12942,199,589
12943,199,1008
12944,199,589
12945,199,372
12946,199,589
12947,199,589
12948,199,372
12949,199,1008
12950,199,589
12951,199,589
12952,199,589
12953,199,589
12954,199,372
12955,199,1008
12956,199,589
12957,199,372
12958,199,589
12959,199,1008
12960,199,372
12961,199,589
12962,199,1008
12963,199,372
12964,199,589
12965,199,1008
12966,199,372
12967,199,589
12968,199,1008
12969,199,372
12970,199,589
12971,199,1008
12972,199,372
12973,199,589
12974,199,589
12975,199,1175
12976,1175,199
12977,199,1175
12978,1175,199
12979,199,1175
12980,1175,199
12981,199,1175
12982,1175,199
12983,199,1175
12984,1175,199
12985,199,1175
12986,1175,199
12987,199,1175
12988,1175,199
12989,199,1175
12990,1175,199
12991,199,1175
12992,1175,199
12993,199,1175
12994,1175,199
12995,199,1175
12996,1175,199
12997,199,1175
12998,1175,199
12999,199,1175
13000,1175,199
13001,199,1175
13002,1175,199
13003,199,1175
13004,1175,199
13005,199,1175
13006,1175,199
13007,199,1175
13008,1175,199
13009,199,1175
13010,1175,199
13011,199,1175
13012,1175,199
13013,199,1175
13014,1175,199
13015,199,1175
13016,1175,199
13017,199,1175
13018,1175,199
13019,199,1175
13020,1175,199
13021,199,1175
13022,1175,199
13023,199,1175
13024,1175,199
13025,199,1175
13026,1175,199
13027,199,1175
13028,1175,199
13029,199,1175
13030,1175,199
13031,199,1175
13032,1175,199
13033,199,1175
13034,1175,199
13035,199,1175
13036,1175,199
13037,199,1175
13038,1175,199
13039,199,1175
13040,1175,199
13041,199,1175
13042,1175,199
13043,199,1175
13044,1175,199
13045,199,1175
13046,1175,199
13047,199,1175
13048,1175,199
13049,199,1175
13050,988,544
13051,988,1535
13052,988,683
13053,988,357
13054,988,1318
13055,988,238
13056,988,765
13057,988,1303
13058,988,1264
13059,988,1103
13060,988,426
13061,988,357
13062,988,1318
13063,988,1400
13064,988,1264
13065,988,544
13066,988,797
13067,988,278
13068,988,603
13069,988,1367
13070,988,685
13071,988,927
13072,988,283
13073,988,631
13074,988,1244
13075,988,831
13076,988,283
13077,988,1393
13078,988,603
13079,988,603
13080,988,1050
13081,988,357
13082,988,1133
13083,988,1519
13084,988,662
13085,988,603
13086,988,1232
13087,988,603
13088,988,603
13089,988,357
13090,988,1349
13091,988,1404
13092,988,603
13093,988,1248
13094,988,1465
13095,988,827
13096,988,66
13097,988,808
13098,988,283
13099,988,1163
13100,988,294
13101,988,283
13102,988,283
13103,988,61
13104,988,1367
13105,988,940
13106,988,1134
13107,988,603
13108,988,1429
13109,988,1248
13110,988,557
13111,988,81
13112,988,915
13113,988,289
13114,988,1420
13115,988,1518
13116,988,283
13117,988,30
13118,988,22
13119,988,603
13120,988,295
13121,988,1312
13122,988,1433
13123,988,357
13124,988,1022
13125,199,1001
13126,569,199
13127,199,1260
13128,763,199
13129,199,569
13130,1526,199
13131,234,167
13132,977,167
13133,649,199
13134,199,649
13135,234,199
13136,977,199
13137,199,977
13138,199,234
13139,592,1382
13140,1287,649
13141,1063,1526
13142,1005,234
13143,967,649
13144,1287,1008
13145,131,589
13146,686,977
13147,175,977
13148,37,989
13149,37,989
13150,37,989
13151,37,989
13152,1279,988
13153,1543,1175
13154,1161,1375
13155,1161,1382
13156,1161,589
13157,1161,1074
13158,1161,993
13159,1161,749
13160,1161,372
13161,1161,1001
13162,1161,712
13163,1161,1008
13164,1161,1260
13165,1161,649
13166,1161,977
13167,1161,1175
13168,1161,569
13169,1161,234
13170,1161,1526
13171,1161,763
13172,1161,988
13173,1161,989
13174,720,649
13175,1218,749
13176,1451,1526
13177,337,372
13178,52,712
13179,254,977
13180,1245,712
13181,948,993
13182,1189,372
13183,1252,234
13184,1459,1074
13185,1203,569
13186,703,989
13187,394,1526
13188,796,1260
13189,1267,1526
13190,1492,988
13191,1040,749
13192,963,749
13193,478,712
13194,478,712
13195,1188,1526
13196,1188,988
13197,1188,1375
13198,1188,763
13199,1188,989
13200,1280,1074
13201,1330,1074
13202,1074,1330
13203,1074,169
13204,169,1074
13205,1074,169
13206,169,1074
13207,719,1074
13208,1074,719
13209,1074,169
13210,169,1074
13211,1074,540
13212,540,1074
13213,1074,1501
13214,1501,1074
13215,1074,1501
13216,1501,1074
13217,1074,540
13218,540,1074
13219,506,1074
13220,1074,506
13221,690,1074
13222,1074,690
13223,1074,1018
13224,1018,1074
13225,1074,169
13226,169,1074
13227,1074,169
13228,169,1074
13229,1075,1074
13230,1074,1075
13231,1205,1074
13232,1074,1205
13233,156,1074
13234,1074,156
13235,1074,431
13236,431,1074
13237,1074,431
13238,431,1074
13239,1074,349
13240,349,1074
13241,1135,1074
13242,1074,1135
13243,1074,169
13244,169,1074
13245,719,1074
13246,1074,719
13247,1074,1558
13248,1558,1074
13249,1074,338
13250,338,1074
13251,1074,1016
13252,1016,1074
13253,1074,169
13254,169,1074
13255,1074,1131
13256,1131,1074
13257,1460,1074
13258,1074,1460
13259,942,1074
13260,1074,942
13261,942,1074
13262,1074,942
13263,1074,1131
13264,1131,1074
13265,491,1074
13266,1074,491
13267,1074,169
13268,169,1074
13269,719,1074
13270,1074,719
13271,1528,1074
13272,1074,1528
13273,1186,1074
13274,1074,1186
13275,1001,199
13276,199,234
13277,199,989
13278,569,199
13279,1375,199
13280,977,199
13281,199,1260
13282,234,199
13283,199,988
13284,199,1008
13285,989,199
13286,1260,199
13287,988,199
13288,1008,199
13289,199,1001
13290,199,977
13291,199,569
13292,199,1375
13293,1001,199
13294,199,234
13295,569,199
13296,199,989
13297,1375,199
13298,199,1260
13299,199,988
13300,234,199
13301,199,1008
13302,989,199
13303,988,199
13304,1260,199
13305,1008,199
13306,199,1001
13307,977,199
13308,199,569
13309,199,1375
13310,1001,199
13311,199,234
13312,569,199
13313,1375,199
13314,234,199
13315,199,989
13316,199,988
13317,199,1260
13318,988,199
13319,989,199
13320,1260,199
13321,199,1008
13322,1008,199
13323,199,977
13324,977,199
13325,199,1001
13326,199,569
13327,1001,199
13328,199,1375
13329,199,234
13330,569,199
13331,1375,199
13332,234,199
13333,199,1260
13334,199,988
13335,199,989
13336,199,1008
13337,199,977
13338,1260,199
13339,988,199
13340,989,199
13341,977,199
13342,199,1001
13343,199,569
13344,1008,199
13345,199,1375
13346,199,234
13347,199,1260
13348,569,199
13349,1375,199
13350,199,589
13351,199,749
13352,199,589
13353,199,749
13354,199,589
13355,199,749
13356,199,749
13357,199,589
13358,199,749
13359,199,589
13360,199,749
13361,199,589
13362,199,589
13363,199,749
13364,199,589
13365,199,749
13366,199,589
13367,199,749
13368,199,589
13369,199,749
13370,199,749
13371,199,589
13372,199,749
13373,199,589
13374,199,749
13375,199,589
13376,199,749
13377,199,589
13378,199,749
13379,199,589
13380,199,749
13381,199,589
13382,199,749
13383,199,589
13384,199,589
13385,199,749
13386,199,589
13387,199,749
13388,199,589
13389,199,749
13390,199,589
13391,199,589
13392,199,749
13393,199,589
13394,199,749
13395,199,589
13396,199,589
13397,199,749
13398,199,589
13399,199,749
13400,199,589
13401,199,749
13402,199,589
13403,199,749
13404,199,589
13405,199,749
13406,199,589
13407,199,589
13408,199,749
13409,199,589
13410,199,749
13411,199,589
13412,199,749
13413,199,589
13414,199,749
13415,199,589
13416,199,749
13417,199,589
13418,199,749
13419,199,589
13420,199,589
13421,199,749
13422,199,589
13423,199,749
13424,199,749
13425,1175,199
13426,199,1382
13427,199,1175
13428,1175,199
13429,199,1382
13430,199,1175
13431,1175,199
13432,199,1382
13433,199,1175
13434,1175,199
13435,199,1382
13436,199,1175
13437,1175,199
13438,199,1382
13439,199,1175
13440,1175,199
13441,199,1382
13442,199,1175
13443,1175,199
13444,199,1382
13445,199,1175
13446,1175,199
13447,199,1382
13448,199,1175
13449,1175,199
13450,199,1382
13451,199,1175
13452,1175,199
13453,199,1382
13454,199,1175
13455,1175,167
13456,199,1382
13457,199,1382
13458,167,1175
13459,199,1382
13460,199,1382
13461,199,1382
13462,199,1382
13463,199,1382
13464,199,1382
13465,199,1382
13466,199,1382
13467,199,1382
13468,199,1382
13469,199,1382
13470,199,1382
13471,199,1382
13472,199,1382
13473,199,1382
13474,199,1382
13475,199,1382
13476,199,1382
13477,199,1382
13478,199,1382
13479,199,1382
13480,199,1382
13481,199,1382
13482,199,1382
13483,199,1382
13484,199,1382
13485,199,1382
13486,199,1382
13487,199,1382
13488,199,1382
13489,199,1382
13490,199,1382
13491,199,1382
13492,199,1382
13493,199,1382
13494,199,1382
13495,199,1382
13496,167,1382
13497,199,1382
13498,199,1382
13499,199,1382
13500,1375,199
13501,1175,199
13502,199,372
13503,1001,199
13504,199,234
13505,199,649
13506,199,1382
13507,372,199
13508,199,1074
13509,199,989
13510,199,712
13511,199,1526
13512,649,199
13513,234,199
13514,199,977
13515,199,569
13516,712,199
13517,989,199
13518,1526,199
13519,199,988
13520,977,199
13521,199,1260
13522,199,763
13523,199,749
13524,199,589
13525,199,1175
13526,199,1008
13527,569,199
13528,199,993
13529,199,1375
13530,988,199
13531,1260,199
13532,763,199
13533,199,372
13534,1008,199
13535,199,1001
13536,199,1382
13537,1175,199
13538,1375,199
13539,199,649
13540,372,199
13541,1001,199
13542,199,234
13543,649,199
13544,199,712
13545,199,1074
13546,199,1526
13547,199,977
13548,199,989
13549,234,199
13550,712,199
13551,1526,199
13552,199,589
13553,977,199
13554,199,763
13555,989,199
13556,199,569
13557,199,1260
13558,199,749
13559,199,988
13560,199,993
13561,199,1175
13562,569,199
13563,199,1008
13564,763,199
13565,199,1375
13566,199,372
13567,988,199
13568,1260,199
13569,199,649
13570,199,1001
13571,1175,199
13572,1375,199
13573,1008,199
13574,372,199
13575,372,1507
13576,372,1542
13577,372,829
13578,372,1367
13579,372,835
13580,372,829
13581,372,1133
13582,372,1534
13583,372,1443
13584,372,1221
13585,372,634
13586,372,1200
13587,372,1221
13588,372,294
13589,372,283
13590,372,57
13591,372,116
13592,372,876
13593,372,1104
13594,372,283
13595,372,246
13596,372,876
13597,372,1307
13598,372,637
13599,372,742
13600,372,1057
13601,372,843
13602,372,360
13603,372,742
13604,372,1367
13605,372,283
13606,372,655
13607,372,603
13608,372,257
13609,372,603
13610,372,594
13611,372,257
13612,372,992
13613,372,1502
13614,372,45
13615,372,1494
13616,372,132
13617,372,45
13618,372,1133
13619,372,401
13620,372,1172
13621,372,357
13622,372,802
13623,372,401
13624,372,1172
13625,372,603
13626,372,362
13627,372,1573
13628,372,1524
13629,372,1133
13630,372,925
13631,372,283
13632,372,1573
13633,372,1524
13634,372,357
13635,372,1378
13636,372,196
13637,372,1349
13638,372,174
13639,372,1378
13640,372,196
13641,372,603
13642,372,565
13643,372,307
13644,372,1120
13645,372,283
13646,372,1229
13647,372,565
13648,372,307
13649,372,1367
13650,749,199
13651,589,199
13652,1074,199
13653,1382,199
13654,993,199
13655,749,199
13656,589,199
13657,1074,199
13658,1382,199
13659,589,199
13660,993,199
13661,749,199
13662,1074,199
13663,1382,199
13664,589,199
13665,749,199
13666,993,199
13667,1382,199
13668,1074,199
13669,589,199
13670,749,199
13671,993,199
13672,1382,199
13673,1074,199
13674,589,199
13675,749,199
13676,993,199
13677,589,199
13678,1074,199
13679,1382,199
13680,993,199
13681,749,199
13682,589,199
13683,1074,199
13684,1382,199
13685,993,199
13686,749,199
13687,589,199
13688,1074,199
13689,1382,199
13690,993,199
13691,589,199
13692,749,199
13693,1074,199
13694,1382,199
13695,589,199
13696,993,199
13697,749,199
13698,1074,199
13699,1382,199
13700,589,199
13701,993,199
13702,749,199
13703,1382,199
13704,1074,199
13705,589,199
13706,993,199
13707,749,199
13708,1382,199
13709,1074,199
13710,589,199
13711,993,199
13712,1382,199
13713,749,199
13714,589,199
13715,1074,199
13716,1382,199
13717,993,199
13718,749,199
13719,589,199
13720,1074,199
13721,1382,199
13722,993,199
13723,589,199
13724,749,199
13725,989,199
13726,199,1526
13727,199,993
13728,199,763
13729,199,1008
13730,199,569
13731,199,1382
13732,993,199
13733,1526,199
13734,763,199
13735,199,1175
13736,199,649
13737,1382,199
13738,569,199
13739,1008,199
13740,199,1001
13741,199,589
13742,199,1260
13743,589,199
13744,649,199
13745,1001,199
13746,199,712
13747,199,372
13748,1175,199
13749,1260,199
13750,712,199
13751,199,1375
13752,199,977
13753,372,199
13754,199,749
13755,199,1074
13756,199,988
13757,1375,199
13758,199,234
13759,977,199
13760,749,199
13761,1074,199
13762,199,989
13763,199,1526
13764,199,763
13765,988,199
13766,234,199
13767,199,993
13768,199,1382
13769,989,199
13770,1526,199
13771,199,569
13772,763,199
13773,993,199
13774,1382,199
13775,199,1008
13776,199,649
13777,199,589
13778,199,1175
13779,569,199
13780,199,1001
13781,589,199
13782,1008,199
13783,649,199
13784,199,712
13785,199,372
13786,199,1260
13787,1001,199
13788,1175,199
13789,199,977
13790,712,199
13791,199,1375
13792,372,199
13793,199,1074
13794,199,749
13795,1260,199
13796,199,1526
13797,199,988
13798,1074,199
13799,749,199
13800,569,199
13801,199,989
13802,989,199
13803,199,569
13804,569,199
13805,199,989
13806,989,199
13807,199,569
13808,199,989
13809,989,199
13810,569,199
13811,199,989
13812,989,199
13813,199,569
13814,569,199
13815,199,989
13816,989,199
13817,199,569
13818,569,199
13819,199,989
13820,199,569
13821,989,199
13822,569,199
13823,199,989
13824,989,199
13825,199,569
13826,569,199
13827,199,989
13828,989,199
13829,199,569
13830,569,199
13831,199,989
13832,989,199
13833,199,569
13834,569,199
13835,199,989
13836,989,199
13837,199,569
13838,569,199
13839,199,989
13840,989,199
13841,199,569
13842,569,199
13843,199,989
13844,989,199
13845,199,569
13846,569,199
13847,199,569
13848,569,199
13849,199,569
13850,569,199
13851,199,569
13852,569,199
13853,199,569
13854,199,569
13855,569,199
13856,199,569
13857,569,199
13858,199,569
13859,569,199
13860,199,569
13861,569,199
13862,199,569
13863,569,199
13864,199,569
13865,569,199
13866,199,569
13867,569,199
13868,199,569
13869,569,199
13870,199,569
13871,569,199
13872,199,569
13873,569,199
13874,199,569
13875,993,199
13876,1074,199
13877,749,199
13878,589,199
13879,993,199
13880,1382,199
13881,749,199
13882,589,199
13883,993,199
13884,1382,199
13885,1074,199
13886,749,199
13887,589,199
13888,1382,199
13889,993,199
13890,1074,199
13891,749,199
13892,589,199
13893,1382,199
13894,993,199
13895,589,199
13896,749,199
13897,1074,199
13898,1382,199
13899,589,199
13900,993,199
13901,1074,199
13902,749,199
13903,1382,199
13904,589,199
13905,993,199
13906,1074,199
13907,749,199
13908,1382,199
13909,589,199
13910,993,199
13911,1074,199
13912,1382,199
13913,589,199
13914,993,199
13915,1382,199
13916,1074,199
13917,749,199
13918,589,199
13919,1382,199
13920,993,199
13921,1074,199
13922,749,199
13923,589,199
13924,1382,199
13925,993,199
13926,589,199
13927,1074,199
13928,749,199
13929,1382,199
13930,993,199
13931,589,199
13932,1074,199
13933,749,199
13934,1382,199
13935,993,199
13936,589,199
13937,1074,199
13938,749,199
13939,1382,199
13940,589,199
13941,993,199
13942,1074,199
13943,1382,199
13944,749,199
13945,589,199
13946,993,199
13947,1382,199
13948,1074,199
13949,749,199
13950,1008,199
13951,199,649
13952,199,763
13953,1526,199
13954,199,569
13955,199,1001
13956,199,1260
13957,199,234
13958,199,1074
13959,199,749
13960,199,988
13961,199,1375
13962,199,977
13963,199,989
13964,199,1175
13965,199,372
13966,199,712
13967,763,199
13968,977,199
13969,1375,199
13970,199,993
13971,1001,199
13972,1260,199
13973,649,199
13974,199,1008
13975,199,1526
13976,569,199
13977,234,199
13978,988,199
13979,1175,199
13980,712,199
13981,372,199
13982,989,199
13983,199,763
13984,1008,199
13985,199,1074
13986,199,749
13987,199,977
13988,1526,199
13989,199,649
13990,199,1375
13991,199,1260
13992,199,1001
13993,977,199
13994,199,993
13995,1375,199
13996,199,1175
13997,763,199
13998,199,372
13999,199,712
14000,199,234
14001,199,569
14002,199,988
14003,199,989
14004,1001,199
14005,1260,199
14006,199,1526
14007,199,1008
14008,199,1074
14009,199,977
14010,199,749
14011,1175,199
14012,649,199
14013,988,199
14014,712,199
14015,372,199
14016,977,199
14017,199,763
14018,199,993
14019,199,1375
14020,1008,199
14021,1526,199
14022,569,199
14023,234,199
14024,1375,199
14025,616,1074
14026,1074,616
14027,1274,1074
14028,1074,1274
14029,1335,1074
14030,1074,1335
14031,746,1074
14032,1074,746
14033,1074,1072
14034,1072,1074
14035,1074,282
14036,282,1074
14037,984,1074
14038,1074,984
14039,1074,1277
14040,1277,1074
14041,1074,1546
14042,1546,1074
14043,815,1074
14044,1074,815
14045,482,1074
14046,1074,482
14047,1074,826
14048,1074,907
14049,907,1074
14050,1417,1074
14051,1074,1417
14052,1074,556
14053,556,1074
14054,1074,998
14055,998,1074
14056,1074,785
14057,785,1074
14058,1074,221
14059,221,1074
14060,1142,1074
14061,1074,1142
14062,1074,985
14063,985,1074
14064,955,1074
14065,1074,955
14066,1074,438
14067,496,1074
14068,1074,496
14069,719,1074
14070,1074,719
14071,183,1074
14072,1074,183
14073,498,1074
14074,1074,498
14075,622,1074
14076,1074,622
14077,456,1074
14078,1074,456
14079,842,1074
14080,1074,842
14081,725,1074
14082,1074,725
14083,1074,904
14084,904,1074
14085,345,1074
14086,1074,345
14087,1210,1074
14088,1074,1210
14089,898,1074
14090,1074,898
14091,519,1074
14092,1074,519
14093,1241,1074
14094,1074,1241
14095,368,1074
14096,1074,368
14097,1074,1539
14098,1539,1074
14099,733,1074
14100,989,199
14101,977,199
14102,988,199
14103,199,234
14104,199,1175
14105,199,569
14106,199,1008
14107,234,199
14108,199,1375
14109,199,1526
14110,1175,199
14111,199,763
14112,569,199
14113,199,993
14114,1526,199
14115,1008,199
14116,993,199
14117,1375,199
14118,763,199
14119,199,372
14120,199,1074
14121,199,1001
14122,199,649
14123,1074,167
14124,199,749
14125,199,1260
14126,372,199
14127,199,712
14128,649,199
14129,1001,199
14130,749,199
14131,199,977
14132,199,989
14133,1260,199
14134,977,199
14135,199,988
14136,989,199
14137,199,1175
14138,988,199
14139,199,234
14140,199,1526
14141,199,569
14142,1175,199
14143,199,763
14144,199,1008
14145,234,199
14146,199,1375
14147,199,993
14148,569,199
14149,1526,199
14150,199,372
14151,993,199
14152,763,199
14153,199,649
14154,1008,199
14155,1375,199
14156,372,199
14157,199,1001
14158,199,749
14159,649,199
14160,199,977
14161,749,199
14162,199,1260
14163,1001,199
14164,712,199
14165,977,199
14166,199,989
14167,1260,199
14168,199,988
14169,167,1074
14170,199,1175
14171,989,199
14172,988,199
14173,1175,199
14174,199,1526
14175,199,1260
14176,569,199
14177,199,763
14178,372,199
14179,199,977
14180,199,988
14181,1260,199
14182,763,199
14183,199,1382
14184,977,199
14185,199,989
14186,199,1526
14187,988,199
14188,199,1001
14189,199,234
14190,1382,199
14191,199,749
14192,199,712
14193,1526,199
14194,749,199
14195,199,1175
14196,989,199
14197,199,1074
14198,199,993
14199,1001,199
14200,993,199
14201,234,199
14202,1074,199
14203,649,199
14204,712,199
14205,199,372
14206,199,1008
14207,1175,199
14208,199,569
14209,372,199
14210,199,763
14211,1008,199
14212,199,1260
14213,199,977
14214,199,1382
14215,569,199
14216,199,988
14217,763,199
14218,1382,199
14219,199,1526
14220,1260,199
14221,977,199
14222,1375,199
14223,199,649
14224,199,989
14225,199,749
14226,199,1001
14227,199,712
14228,199,234
14229,1526,199
14230,199,993
14231,199,1175
14232,749,199
14233,199,1074
14234,993,199
14235,649,199
14236,199,372
14237,1074,199
14238,1001,199
14239,989,199
14240,234,199
14241,199,1008
14242,372,199
14243,1175,199
14244,199,763
14245,1008,199
14246,199,1382
14247,199,569
14248,1382,199
14249,199,977
14250,199,569
14251,199,649
14252,199,989
14253,712,199
14254,234,199
14255,199,763
14256,199,1375
14257,199,589
14258,569,199
14259,199,1008
14260,989,199
14261,649,199
14262,199,372
14263,763,199
14264,1008,199
14265,1375,199
14266,199,988
14267,372,199
14268,199,1260
14269,199,1382
14270,199,1001
14271,199,977
14272,199,1526
14273,988,199
14274,199,1175
14275,199,749
14276,977,199
14277,1260,199
14278,199,712
14279,1526,199
14280,199,1074
14281,1175,199
14282,199,234
14283,199,649
14284,712,199
14285,199,589
14286,199,569
14287,199,989
14288,199,763
14289,649,199
14290,234,199
14291,199,372
14292,569,199
14293,199,1008
14294,763,199
14295,989,199
14296,199,1375
14297,199,1382
14298,1008,199
14299,372,199
14300,199,977
14301,1375,199
14302,199,988
14303,199,1526
14304,977,199
14305,199,1260
14306,199,1175
14307,988,199
14308,199,749
14309,199,712
14310,199,589
14311,199,993
14312,1175,199
14313,199,1074
14314,1526,199
14315,199,649
14316,1260,199
14317,1001,199
14318,712,199
14319,199,234
14320,649,199
14321,199,763
14322,199,569
14323,199,989
14324,199,372
14325,214,1260
14326,1260,353
14327,353,1260
14328,1260,1280
14329,1280,1260
14330,1260,838
14331,838,1260
14332,1260,779
14333,779,1260
14334,1427,1260
14335,1260,1427
14336,150,1260
14337,1260,150
14338,1260,1121
14339,1121,1260
14340,1260,1021
14341,1021,1260
14342,1260,1447
14343,1159,1260
14344,1260,1159
14345,516,1260
14346,1260,516
14347,88,1260
14348,1260,88
14349,1165,1260
14350,1260,1165
14351,1260,1272
14352,1260,315
14353,315,1260
14354,652,1260
14355,1260,1566
14356,1566,1260
14357,1260,119
14358,119,1260
14359,1260,1441
14360,1441,1260
14361,1260,772
14362,772,1260
14363,262,1260
14364,1260,262
14365,999,1260
14366,1260,999
14367,1260,213
14368,213,1260
14369,1285,1260
14370,1260,1285
14371,616,1260
14372,1260,616
14373,1274,1260
14374,1260,1274
14375,1335,1260
14376,1260,1335
14377,746,1260
14378,1260,746
14379,1260,1072
14380,1072,1260
14381,1260,282
14382,282,1260
14383,984,1260
14384,1260,984
14385,1260,1277
14386,1277,1260
14387,1260,1546
14388,1546,1260
14389,815,1260
14390,1260,815
14391,482,1260
14392,1260,482
14393,1260,826
14394,1260,907
14395,907,1260
14396,1417,1260
14397,1260,1417
14398,1260,556
14399,556,1260
14400,1260,199
14401,199,372
14402,372,199
14403,199,649
14404,199,1260
14405,649,199
14406,1260,199
14407,199,372
14408,372,199
14409,199,649
14410,649,199
14411,199,1260
14412,199,372
14413,1260,199
14414,372,199
14415,199,649
14416,649,199
14417,199,372
14418,199,1260
14419,372,199
14420,1260,199
14421,199,649
14422,649,199
14423,199,372
14424,372,199
14425,199,1260
14426,1260,199
14427,199,649
14428,649,199
14429,199,372
14430,372,199
