Label,Source,Target
4507,89,296
4508,150,35
4509,150,469
4510,150,469
4511,150,469
4512,150,469
4513,150,469
4514,150,469
4515,150,469
4516,150,469
4517,150,469
4518,150,469
4519,150,469
4520,150,469
4521,150,469
4522,150,469
4523,150,469
4524,150,469
4525,89,469
4526,89,469
4527,150,336
4528,89,21
4529,150,243
4530,150,243
4531,150,243
4532,89,336
4533,89,336
4534,89,108
4535,89,108
4536,89,108
4537,89,336
4538,89,336
4539,89,336
4540,89,336
4541,89,424
4542,89,424
4543,89,424
4544,89,424
4545,89,336
4546,89,336
4547,89,336
4548,150,469
4549,150,336
4550,89,469
4551,89,469
4552,89,469
4553,89,424
4554,89,424
4555,89,424
4556,89,336
4557,89,336
4558,470,469
4559,470,336
4560,150,336
4561,150,336
4562,150,336
4563,150,336
4564,150,336
4565,89,336
4566,89,424
4567,89,336
4568,89,424
4569,89,336
4570,152,424
4571,152,336
4572,152,424
4573,152,469
4574,152,317
4575,39,378
4576,105,225
4577,150,459
4578,152,30
4579,152,406
4580,46,298
4581,152,296
4582,152,296
4583,152,35
4584,152,469
4585,152,469
4586,152,469
4587,77,469
4588,150,469
4589,77,469
4590,150,469
4591,150,469
4592,77,469
4593,77,469
4594,77,469
4595,77,469
4596,77,469
4597,77,469
4598,77,469
4599,77,469
4600,77,469
4601,77,469
4602,77,469
4603,77,186
4604,77,35
4605,77,35
4606,77,35
4607,77,35
4608,77,35
4609,77,35
4610,150,35
4611,150,35
4612,150,35
4613,150,108
4614,152,21
4615,77,334
4616,77,334
4617,152,110
4618,77,317
4619,152,317
4620,89,424
4621,89,424
4622,89,317
4623,89,317
4624,150,317
4625,89,317
4626,89,469
4627,89,469
4628,89,469
4629,150,469
4630,89,469
4631,77,469
4632,152,469
4633,77,469
4634,77,317
4635,89,317
4636,150,317
4637,77,469
4638,150,469
4639,77,317
4640,152,469
4641,77,469
4642,77,317
4643,77,317
4644,77,469
4645,77,469
4646,77,317
4647,77,317
4648,77,317
4649,77,317
4650,39,378
4651,105,225
4652,150,110
4653,152,420
4654,77,406
4655,470,111
4656,150,298
4657,89,35
4658,150,35
4659,77,35
4660,152,469
4661,77,469
4662,77,469
4663,152,469
4664,77,469
4665,77,469
4666,77,469
4667,152,469
4668,152,469
4669,152,469
4670,152,469
4671,152,469
4672,152,469
4673,89,424
4674,152,336
4675,89,424
4676,89,424
4677,89,336
4678,89,336
4679,150,336
4680,150,336
4681,150,243
4682,150,243
4683,150,243
4684,150,243
4685,150,186
4686,150,243
4687,150,243
4688,150,177
4689,150,133
4690,150,431
4691,150,402
4692,89,117
4693,150,35
4694,89,35
4695,150,336
4696,89,336
4697,89,469
4698,89,469
4699,152,469
4700,89,424
4701,89,317
4702,152,317
4703,152,469
4704,77,469
4705,77,250
4706,77,413
4707,77,413
4708,77,336
4709,77,469
4710,77,469
4711,77,469
4712,77,336
4713,77,336
4714,77,424
4715,77,469
4716,77,469
4717,77,469
4718,77,469
4719,150,469
4720,77,317
4721,77,469
4722,77,469
4723,77,250
4724,77,317
4725,39,378
4726,105,225
4727,150,317
4728,152,333
4729,152,352
4730,46,173
4731,89,363
4732,89,363
4733,89,469
4734,150,469
4735,77,469
4736,150,469
4737,150,469
4738,150,469
4739,150,469
4740,150,469
4741,150,452
4742,150,452
4743,150,452
4744,150,307
4745,150,336
4746,150,336
4747,150,336
4748,150,336
4749,150,469
4750,150,469
4751,150,469
4752,150,138
4753,150,138
4754,150,425
4755,150,425
4756,150,425
4757,150,336
4758,150,425
4759,150,425
4760,150,175
4761,150,336
4762,150,336
4763,150,340
4764,150,413
4765,150,413
4766,150,413
4767,150,413
4768,150,413
4769,150,267
4770,150,336
4771,150,336
4772,89,336
4773,150,336
4774,150,336
4775,89,336
4776,89,336
4777,89,307
4778,89,307
4779,89,307
4780,89,336
4781,89,336
4782,89,336
4783,150,336
4784,89,336
4785,150,336
4786,150,336
4787,150,469
4788,150,469
4789,77,317
4790,77,469
4791,150,469
4792,77,469
4793,77,469
4794,77,469
4795,77,469
4796,77,469
4797,77,469
4798,77,469
4799,77,469
4800,269,378
4801,105,225
4802,150,459
4803,152,183
4804,77,349
4805,470,441
4806,77,298
4807,152,110
4808,77,35
4809,77,469
4810,77,469
4811,77,469
4812,77,469
4813,77,469
4814,77,469
4815,77,469
4816,77,469
4817,77,469
4818,77,469
4819,77,469
4820,77,469
4821,77,469
4822,77,336
4823,150,336
4824,77,336
4825,89,108
4826,152,149
4827,77,21
4828,152,21
4829,89,21
4830,150,21
4831,152,21
4832,89,243
4833,89,336
4834,89,21
4835,89,243
4836,89,186
4837,150,336
4838,89,424
4839,89,424
4840,150,35
4841,150,110
4842,89,110
4843,150,469
4844,89,317
4845,150,469
4846,89,317
4847,152,317
4848,77,35
4849,77,35
4850,77,110
4851,152,469
4852,77,110
4853,152,110
4854,89,110
4855,89,110
4856,89,110
4857,150,110
4858,77,110
4859,77,317
4860,77,110
4861,77,317
4862,77,469
4863,77,317
4864,77,317
4865,77,317
4866,77,317
4867,77,317
4868,77,317
4869,77,317
4870,77,317
4871,77,317
4872,77,317
4873,77,317
4874,77,469
4875,269,378
4876,105,225
4877,150,264
4878,152,226
4879,152,227
4880,89,440
4881,152,41
4882,152,35
4883,152,35
4884,152,469
4885,152,469
4886,152,469
4887,152,469
4888,152,469
4889,77,469
4890,89,469
4891,150,469
4892,152,469
4893,77,469
4894,77,35
4895,152,35
4896,152,35
4897,152,35
4898,152,110
4899,152,35
4900,152,35
4901,152,35
4902,152,469
4903,89,469
4904,89,469
4905,89,469
4906,152,469
4907,152,469
4908,89,469
4909,152,469
4910,89,35
4911,89,469
4912,89,469
4913,89,35
4914,89,35
4915,89,35
4916,89,35
4917,89,35
4918,89,35
4919,89,35
4920,89,469
4921,89,469
4922,89,35
4923,89,35
4924,89,35
4925,89,35
4926,89,35
4927,89,35
4928,89,117
4929,89,35
4930,89,35
4931,89,108
4932,89,35
4933,89,35
4934,89,35
4935,89,469
4936,89,110
4937,89,469
4938,89,35
4939,89,469
4940,89,469
4941,89,469
4942,89,110
4943,89,110
4944,89,110
4945,89,149
4946,89,149
4947,89,110
4948,89,35
4949,89,35
4950,39,378
4951,105,225
4952,150,110
4953,152,183
4954,152,401
4955,46,307
4956,152,327
4957,152,35
4958,77,35
4959,77,469
4960,77,469
4961,77,469
4962,77,469
4963,77,469
4964,77,469
4965,150,469
4966,77,469
4967,77,469
4968,150,469
4969,77,469
4970,150,469
4971,150,317
4972,77,89
4973,150,363
4974,150,298
4975,150,298
4976,150,110
4977,77,35
4978,77,35
4979,77,35
4980,150,469
4981,77,469
4982,152,420
4983,77,469
4984,77,469
4985,152,469
4986,152,35
4987,152,469
4988,152,469
4989,152,469
4990,152,469
4991,89,469
4992,89,469
4993,89,469
4994,89,469
4995,150,469
4996,89,469
4997,89,469
4998,150,469
4999,77,469
5000,150,469
5001,150,469
5002,150,469
5003,150,469
5004,150,469
5005,150,469
5006,150,469
5007,150,469
5008,150,35
5009,150,469
5010,150,469
5011,150,317
5012,150,469
5013,150,317
5014,150,399
5015,150,399
5016,150,317
5017,150,399
5018,150,267
5019,150,469
5020,150,469
5021,77,469
5022,77,469
5023,150,469
5024,77,469
5025,39,378
5026,105,225
5027,150,35
5028,152,333
5029,152,75
5030,396,336
5031,152,296
5032,152,469
5033,152,469
5034,152,469
5035,152,189
5036,150,469
5037,150,189
5038,150,189
5039,150,189
5040,150,469
5041,150,189
5042,150,469
5043,150,469
5044,150,469
5045,150,469
5046,150,469
5047,150,469
5048,150,469
5049,150,469
5050,89,469
5051,89,469
5052,150,469
5053,150,267
5054,150,267
5055,150,469
5056,150,413
5057,150,336
5058,150,336
5059,150,336
5060,150,336
5061,150,336
5062,150,469
5063,150,336
5064,150,425
5065,150,425
5066,150,425
5067,150,424
5068,150,424
5069,150,424
5070,150,424
5071,150,424
5072,150,424
5073,150,424
5074,150,424
5075,150,424
5076,150,424
5077,150,424
5078,150,424
5079,150,424
5080,150,336
5081,150,336
5082,150,336
5083,150,336
5084,150,336
5085,150,336
5086,150,336
5087,150,469
5088,150,469
5089,150,424
5090,150,469
5091,150,110
5092,150,35
5093,150,317
5094,150,317
5095,150,469
5096,150,469
5097,150,469
5098,150,469
5099,150,469
5100,39,378
5101,105,225
5102,150,35
5103,152,185
5104,77,401
5105,150,307
5106,150,469
5107,150,292
5108,150,292
5109,150,292
5110,150,292
5111,150,469
5112,150,469
5113,150,469
5114,150,469
5115,150,469
5116,150,469
5117,150,469
5118,150,469
5119,150,469
5120,150,469
5121,150,469
5122,150,469
5123,150,469
5124,150,469
5125,150,469
5126,77,469
5127,77,469
5128,77,469
5129,77,469
5130,77,469
5131,77,469
5132,77,469
5133,77,469
5134,77,469
5135,89,469
5136,89,469
5137,77,469
5138,150,469
5139,77,469
5140,150,469
5141,150,317
5142,150,317
5143,150,317
5144,150,317
5145,150,469
5146,150,317
5147,150,317
5148,150,469
5149,77,469
5150,150,317
5151,150,469
5152,150,469
5153,77,469
5154,150,469
5155,150,469
5156,150,317
5157,150,317
5158,150,469
5159,150,469
5160,150,469
5161,150,469
5162,77,469
5163,150,469
5164,150,317
5165,150,317
5166,150,35
5167,150,35
5168,77,110
5169,150,387
5170,77,35
5171,77,35
5172,150,110
5173,152,110
5174,152,110
5175,39,378
5176,105,225
5177,150,264
5178,152,82
5179,152,232
5180,470,387
5181,77,296
5182,77,35
5183,77,469
5184,77,469
5185,77,469
5186,77,469
5187,77,469
5188,77,469
5189,77,469
5190,150,469
5191,150,469
5192,77,35
5193,150,469
5194,150,35
5195,150,35
5196,89,35
5197,152,35
5198,89,110
5199,89,35
5200,89,149
5201,89,149
5202,89,149
5203,89,35
5204,89,108
5205,89,108
5206,89,108
5207,89,108
5208,89,108
5209,89,108
5210,89,336
5211,89,108
5212,89,336
5213,89,336
5214,89,336
5215,89,108
5216,89,35
5217,89,35
5218,89,317
5219,89,317
5220,89,317
5221,89,469
5222,89,317
5223,89,469
5224,89,469
5225,89,110
5226,89,35
5227,89,110
5228,89,110
5229,89,35
5230,89,110
5231,89,35
5232,89,469
5233,89,469
5234,89,35
5235,89,469
5236,89,469
5237,152,469
5238,152,35
5239,152,110
5240,152,35
5241,152,110
5242,152,317
5243,152,317
5244,152,317
5245,77,317
5246,77,317
5247,77,317
5248,77,110
5249,77,110
5250,39,378
5251,105,225
5252,150,459
5253,152,7
5254,152,371
5255,470,89
5256,46,298
5257,46,35
5258,470,35
5259,242,268
5260,152,243
5261,396,219
5262,89,336
5263,89,336
5264,150,336
5265,150,336
5266,150,307
5267,150,336
5268,150,336
5269,77,336
5270,77,336
5271,77,336
5272,77,336
5273,152,336
5274,152,336
5275,152,336
5276,152,336
5277,77,336
5278,152,336
5279,89,336
5280,150,336
5281,77,336
5282,89,336
5283,89,336
5284,89,336
5285,89,336
5286,89,469
5287,89,469
5288,89,336
5289,152,336
5290,152,336
5291,152,336
5292,152,424
5293,152,317
5294,152,424
5295,89,424
5296,152,35
5297,152,35
5298,152,469
5299,396,317
5300,396,317
5301,396,35
5302,396,35
5303,242,186
5304,242,186
5305,242,186
5306,242,186
5307,242,186
5308,242,186
5309,396,186
5310,396,186
5311,242,186
5312,242,186
5313,396,177
5314,152,186
5315,396,186
5316,396,186
5317,152,186
5318,77,186
5319,77,186
5320,77,186
5321,77,139
5322,77,426
5323,77,139
5324,77,305
5325,39,378
5326,105,200
5327,150,35
5328,152,183
5329,77,78
5330,77,144
5331,77,317
5332,77,469
5333,77,469
5334,77,469
5335,77,469
5336,77,469
5337,77,469
5338,77,469
5339,77,469
5340,150,469
5341,77,469
5342,77,469
5343,77,243
5344,77,336
5345,77,243
5346,150,243
5347,77,243
5348,150,476
5349,77,243
5350,150,476
5351,150,334
5352,150,243
5353,150,243
5354,150,243
5355,150,243
5356,150,243
5357,150,243
5358,150,243
5359,150,243
5360,150,243
5361,89,172
5362,150,172
5363,89,336
5364,89,336
5365,150,336
5366,89,336
5367,89,317
5368,150,469
5369,89,469
5370,150,336
5371,89,469
5372,89,469
5373,89,469
5374,150,469
5375,150,469
5376,89,469
5377,89,469
5378,89,469
5379,89,336
5380,89,336
5381,89,336
5382,89,336
5383,89,336
5384,89,336
5385,89,424
5386,152,424
5387,152,424
5388,152,424
5389,77,424
5390,150,424
5391,150,424
5392,150,424
5393,77,424
5394,77,336
5395,77,336
5396,77,336
5397,150,336
5398,77,336
5399,77,336
5400,39,378
5401,105,225
5402,150,35
5403,152,226
5404,77,401
5405,150,24
5406,89,394
5407,89,35
5408,77,35
5409,77,469
5410,77,469
5411,152,469
5412,77,189
5413,89,469
5414,150,469
5415,150,469
5416,150,469
5417,89,469
5418,89,469
5419,152,317
5420,152,469
5421,152,35
5422,77,469
5423,152,469
5424,77,469
5425,77,469
5426,89,469
5427,150,469
5428,89,35
5429,150,35
5430,150,469
5431,150,469
5432,150,469
5433,470,469
5434,150,469
5435,150,469
5436,150,469
5437,150,452
5438,150,469
5439,150,469
5440,150,469
5441,150,469
5442,150,469
5443,150,35
5444,150,469
5445,150,469
5446,150,469
5447,150,469
5448,150,317
5449,150,469
5450,150,317
5451,77,469
5452,152,469
5453,150,469
5454,150,317
5455,89,317
5456,89,317
5457,77,469
5458,150,469
5459,150,469
5460,150,317
5461,89,317
5462,150,469
5463,89,469
5464,89,469
5465,150,317
5466,89,317
5467,150,469
5468,150,317
5469,150,317
5470,150,469
5471,150,317
5472,150,469
5473,150,469
5474,150,469
5475,269,378
5476,105,225
5477,150,264
5478,152,30
5479,77,448
5480,470,334
5481,150,233
5482,470,177
5483,150,177
5484,470,186
5485,150,186
5486,150,469
5487,150,469
5488,89,469
5489,89,469
5490,89,469
5491,150,469
5492,150,35
5493,89,35
5494,89,35
5495,152,35
5496,89,35
5497,152,35
5498,152,35
5499,152,35
5500,152,110
5501,152,110
5502,152,110
5503,152,110
5504,89,110
5505,89,35
5506,152,35
5507,89,35
5508,89,108
5509,89,35
5510,89,110
5511,89,35
5512,89,35
5513,89,469
5514,46,469
5515,46,35
5516,46,35
5517,46,35
5518,470,35
5519,46,35
5520,470,469
5521,46,110
5522,89,110
5523,150,35
5524,152,35
5525,89,110
5526,89,35
5527,152,110
5528,89,110
5529,89,110
5530,89,110
5531,152,35
5532,77,35
5533,77,35
5534,152,35
5535,77,110
5536,77,58
5537,77,110
5538,242,110
5539,77,317
5540,77,317
5541,150,317
5542,89,317
5543,150,317
5544,150,317
5545,150,469
5546,150,317
5547,150,469
5548,150,469
5549,77,469
5550,39,378
5551,105,225
5552,150,35
5553,152,185
5554,152,75
5555,242,73
5556,152,317
5557,152,327
5558,152,292
5559,77,292
5560,77,292
5561,77,292
5562,77,292
5563,150,469
5564,150,469
5565,150,469
5566,150,469
5567,77,469
5568,77,469
5569,77,35
5570,77,35
5571,77,35
5572,77,35
5573,77,469
5574,77,35
5575,77,110
5576,150,35
5577,150,35
5578,77,35
5579,150,35
5580,150,35
5581,150,469
5582,150,469
5583,150,469
5584,150,469
5585,150,35
5586,150,387
5587,150,387
5588,150,35
5589,150,387
5590,150,35
5591,150,35
5592,150,110
5593,150,110
5594,150,35
5595,150,469
5596,150,469
5597,150,469
5598,150,469
5599,150,469
5600,150,317
5601,150,469
5602,150,317
5603,77,469
5604,150,469
5605,150,317
5606,150,469
5607,150,317
5608,150,35
5609,150,35
5610,150,35
5611,77,469
5612,77,469
5613,77,469
5614,150,469
5615,77,469
5616,150,469
5617,77,469
5618,77,469
5619,150,173
5620,77,469
5621,77,469
5622,77,469
5623,77,469
5624,77,469
5625,39,378
5626,105,225
5627,150,35
5628,152,8
5629,77,48
5630,396,73
5631,152,89
5632,152,292
5633,152,292
5634,77,469
5635,77,469
5636,77,469
5637,77,469
5638,77,469
5639,77,469
5640,150,469
5641,150,469
5642,150,469
5643,150,469
5644,150,469
5645,150,469
5646,89,469
5647,150,469
5648,150,469
5649,150,469
5650,150,469
5651,150,469
5652,150,186
5653,150,186
5654,150,469
5655,150,469
5656,150,35
5657,150,35
5658,150,35
5659,150,35
5660,150,35
5661,89,35
5662,89,108
5663,89,336
5664,89,35
5665,89,469
5666,89,469
5667,89,469
5668,89,469
5669,89,469
5670,89,469
5671,152,469
5672,152,469
5673,152,469
5674,152,469
5675,152,469
5676,152,469
5677,152,317
5678,152,317
5679,152,469
5680,152,317
5681,77,317
5682,150,317
5683,150,317
5684,89,317
5685,150,317
5686,150,317
5687,150,317
5688,150,317
5689,150,317
5690,150,317
5691,150,317
5692,150,317
5693,150,317
5694,77,317
5695,150,110
5696,77,110
5697,77,424
5698,77,424
5699,77,317
5700,39,378
5701,105,225
5702,150,35
5703,152,469
5704,77,401
5705,470,416
5706,152,469
5707,152,35
5708,77,35
5709,242,186
5710,77,186
5711,77,186
5712,77,186
5713,150,189
5714,150,189
5715,89,189
5716,150,189
5717,89,189
5718,150,469
5719,150,469
5720,150,189
5721,150,469
5722,150,469
5723,150,469
5724,150,469
5725,150,469
5726,150,469
5727,150,469
5728,150,469
5729,150,469
5730,150,469
5731,150,469
5732,150,469
5733,150,336
5734,150,336
5735,150,425
5736,150,489
5737,150,489
5738,150,489
5739,150,489
5740,150,89
5741,150,89
5742,150,89
5743,150,363
5744,150,89
5745,150,485
5746,150,89
5747,150,339
5748,150,89
5749,150,89
5750,150,317
5751,150,469
5752,150,469
5753,150,317
5754,150,317
5755,150,317
5756,150,469
5757,150,469
5758,150,469
5759,150,469
5760,150,469
5761,150,469
5762,150,469
5763,150,336
5764,150,489
5765,150,489
5766,150,89
5767,150,89
5768,150,89
5769,150,89
5770,150,89
5771,150,89
5772,150,469
5773,150,469
5774,150,469
5775,39,378
5776,105,225
5777,150,149
5778,89,183
5779,152,9
5780,46,173
5781,77,248
5782,89,296
5783,77,296
5784,77,296
5785,77,29
5786,77,150
5787,77,426
5788,77,227
5789,77,469
5790,77,469
5791,77,469
5792,77,469
5793,150,469
5794,150,469
5795,150,469
5796,150,35
5797,150,469
5798,89,469
5799,89,469
5800,89,336
5801,89,108
5802,89,336
5803,89,336
5804,150,336
5805,150,336
5806,89,336
5807,89,336
5808,89,336
5809,89,336
5810,89,336
5811,89,243
5812,150,243
5813,150,336
5814,150,336
5815,150,336
5816,89,336
5817,89,336
5818,89,469
5819,89,469
5820,89,336
5821,89,469
5822,89,469
5823,150,469
5824,152,469
5825,150,469
5826,77,469
5827,77,469
5828,152,469
5829,77,469
5830,77,469
5831,77,186
5832,77,186
5833,77,243
5834,77,139
5835,77,237
5836,77,298
5837,77,89
5838,77,196
5839,77,89
5840,77,469
5841,77,317
5842,150,317
5843,150,317
5844,150,317
5845,150,317
5846,150,317
5847,150,317
5848,150,317
5849,77,186
5850,39,378
5851,105,225
5852,150,149
5853,152,185
5854,152,179
5855,46,489
5856,152,296
5857,152,298
5858,152,296
5859,77,469
5860,77,469
5861,77,469
5862,77,469
5863,77,469
5864,77,469
5865,77,469
5866,77,469
5867,77,469
5868,77,469
5869,77,469
5870,77,469
5871,77,469
5872,77,469
5873,77,89
5874,77,469
5875,150,469
5876,77,89
5877,77,469
5878,77,336
5879,150,336
5880,150,336
5881,150,336
5882,150,336
5883,150,336
5884,150,336
5885,150,469
5886,150,469
5887,150,336
5888,150,336
5889,150,336
5890,150,336
5891,150,336
5892,89,424
5893,150,424
5894,89,424
5895,150,336
5896,150,336
5897,150,336
5898,150,336
5899,150,336
5900,150,336
5901,150,336
5902,150,336
5903,150,336
5904,150,336
5905,150,336
5906,150,336
5907,150,424
5908,150,336
5909,150,424
5910,89,424
5911,150,73
5912,150,73
5913,150,424
5914,150,73
5915,150,73
5916,150,424
5917,150,424
5918,150,424
5919,150,336
5920,150,336
5921,150,336
5922,150,336
5923,150,336
5924,150,424
5925,39,378
5926,105,200
5927,150,149
5928,152,420
5929,77,134
5930,470,376
5931,150,298
5932,150,298
5933,150,35
5934,150,35
5935,150,469
5936,150,317
5937,150,317
5938,150,317
5939,150,317
5940,150,469
5941,150,469
5942,150,469
5943,150,469
5944,150,469
5945,150,469
5946,150,469
5947,77,469
5948,150,336
5949,77,336
5950,150,424
5951,152,424
5952,77,336
5953,77,424
5954,150,424
5955,150,391
5956,150,424
5957,89,424
5958,89,336
5959,152,424
5960,152,424
5961,152,336
5962,152,336
5963,152,336
5964,152,336
5965,77,336
5966,77,336
5967,152,424
5968,152,161
5969,152,161
5970,152,161
5971,152,424
5972,152,424
5973,152,424
5974,152,469
5975,89,317
5976,89,317
5977,89,317
5978,89,317
5979,152,469
5980,152,469
5981,152,420
5982,152,420
5983,152,420
5984,152,469
5985,89,420
5986,89,121
5987,150,420
5988,89,121
5989,89,121
5990,89,121
5991,89,317
5992,89,317
5993,89,317
5994,89,317
5995,89,317
5996,152,469
5997,89,317
5998,89,424
5999,152,424
6000,39,378
6001,105,225
6002,150,149
6003,152,437
6004,152,184
6005,46,312
6006,152,451
6007,152,249
6008,152,296
6009,77,89
6010,152,89
6011,152,89
6012,77,89
6013,77,89
6014,77,89
6015,77,89
6016,77,89
6017,77,89
6018,77,89
6019,77,89
6020,77,89
6021,77,469
6022,77,469
6023,77,110
6024,77,35
6025,77,35
6026,77,35
6027,77,35
6028,150,35
6029,150,35
6030,150,35
6031,150,469
6032,89,35
6033,89,35
6034,89,35
6035,89,35
6036,89,469
6037,89,469
6038,89,469
6039,89,469
6040,150,469
6041,150,292
6042,89,469
6043,150,317
6044,89,469
6045,150,469
6046,150,469
6047,77,469
6048,150,469
6049,77,35
6050,150,35
6051,77,469
6052,77,424
6053,152,424
6054,152,424
6055,89,424
6056,89,424
6057,89,424
6058,89,336
6059,89,424
6060,89,424
6061,89,424
6062,89,336
6063,89,424
6064,89,424
6065,89,424
6066,89,424
6067,89,424
6068,150,424
6069,150,424
6070,150,424
6071,150,424
6072,150,424
6073,150,317
6074,150,424
6075,39,378
6076,105,225
6077,150,264
6078,152,178
6079,77,448
6080,470,400
6081,150,484
6082,150,35
6083,150,35
6084,150,35
6085,150,189
6086,150,189
6087,150,394
6088,150,189
6089,150,189
6090,150,469
6091,150,469
6092,150,469
6093,150,469
6094,150,469
6095,150,469
6096,89,469
6097,77,469
6098,77,469
6099,77,469
6100,77,469
6101,77,469
6102,77,469
6103,77,469
6104,77,469
6105,150,469
6106,77,469
6107,152,469
6108,152,469
6109,152,469
6110,152,469
6111,152,469
6112,152,447
6113,152,317
6114,152,317
6115,77,420
6116,77,317
6117,152,110
6118,77,317
6119,152,121
6120,77,317
6121,77,317
6122,77,469
6123,77,469
6124,77,469
6125,77,469
6126,77,469
6127,77,469
6128,77,186
6129,77,469
6130,77,420
6131,77,121
6132,77,121
6133,77,420
6134,77,121
6135,77,121
6136,77,305
6137,77,227
6138,77,420
6139,77,121
6140,77,317
6141,150,58
6142,150,121
6143,77,121
6144,77,121
6145,150,317
6146,77,317
6147,150,317
6148,150,317
6149,150,317
6150,39,378
6151,105,225
6152,150,459
6153,89,469
6154,152,427
6155,470,292
6156,46,35
6157,46,35
6158,396,35
6159,242,469
6160,77,469
6161,77,469
6162,77,469
6163,150,469
6164,77,336
6165,150,469
6166,150,336
6167,150,469
6168,150,469
6169,150,336
6170,77,469
6171,150,469
6172,77,469
6173,77,469
6174,77,469
6175,77,469
6176,77,469
6177,77,469
6178,77,336
6179,77,35
6180,77,469
6181,77,469
6182,77,469
6183,77,469
6184,77,469
6185,77,35
6186,77,35
6187,77,35
6188,77,35
6189,77,35
6190,77,35
6191,77,35
6192,77,35
6193,150,110
6194,77,110
6195,77,110
6196,77,110
6197,77,110
6198,77,110
6199,77,35
6200,77,35
6201,77,35
6202,77,110
6203,77,110
6204,77,110
6205,77,110
6206,77,35
6207,77,35
6208,77,35
6209,77,317
6210,150,317
6211,77,469
6212,150,317
6213,150,110
6214,150,110
6215,150,469
6216,150,469
6217,150,469
6218,150,469
6219,150,469
6220,150,469
6221,77,469
6222,77,469
6223,150,317
6224,150,469
6225,39,378
6226,105,225
6227,150,110
6228,152,82
6229,152,179
6230,46,336
6231,152,296
6232,152,469
6233,77,469
6234,77,469
6235,77,469
6236,77,469
6237,77,469
6238,77,469
6239,77,469
6240,77,469
6241,77,469
6242,77,469
6243,77,469
6244,150,469
6245,77,469
6246,150,469
6247,150,292
6248,150,317
6249,150,469
6250,150,469
6251,150,469
6252,150,469
6253,89,469
6254,150,469
6255,150,469
6256,150,469
6257,89,469
6258,152,469
6259,152,469
6260,152,469
6261,152,469
6262,152,469
6263,152,469
6264,152,469
6265,152,469
6266,152,317
6267,152,317
6268,152,317
6269,152,317
6270,152,317
6271,152,317
6272,152,469
6273,152,469
6274,152,469
6275,152,317
6276,152,469
6277,152,317
6278,152,317
6279,152,469
6280,152,317
6281,152,469
6282,152,469
6283,77,469
6284,77,469
6285,77,469
6286,77,469
6287,77,469
6288,77,469
6289,77,469
6290,77,317
6291,77,469
6292,77,317
6293,77,317
6294,77,121
6295,77,317
6296,77,317
6297,77,317
6298,77,317
6299,77,399
6300,39,378
6301,105,200
6302,150,459
6303,152,420
6304,152,238
6305,46,451
6306,152,298
6307,152,298
6308,77,296
6309,77,35
6310,77,469
6311,77,186
6312,77,186
6313,77,469
6314,77,336
6315,150,336
6316,77,336
6317,152,469
6318,152,336
6319,152,469
6320,77,469
6321,152,469
6322,152,469
6323,152,424
6324,152,469
6325,152,469
6326,152,469
6327,77,336
6328,152,336
6329,77,336
6330,77,183
6331,77,243
6332,152,293
6333,152,336
6334,89,108
6335,89,336
6336,89,336
6337,89,336
6338,89,336
6339,89,469
6340,89,469
6341,89,336
6342,89,469
6343,89,469
6344,89,469
6345,89,336
6346,89,336
6347,89,413
6348,89,413
6349,89,336
6350,89,413
6351,89,336
6352,89,336
6353,89,336
6354,89,307
6355,89,336
6356,89,336
6357,89,336
6358,89,336
6359,89,336
6360,89,336
6361,89,424
6362,89,336
6363,150,336
6364,150,243
6365,150,243
6366,150,243
6367,77,243
6368,77,487
6369,150,243
6370,77,489
6371,77,489
6372,77,336
6373,77,336
6374,77,424
6375,269,378
6376,105,225
6377,150,264
6378,152,437
6379,77,184
6380,470,287
6381,77,249
6382,152,451
6383,152,35
6384,77,35
6385,77,35
6386,152,469
6387,152,35
6388,152,336
6389,77,469
6390,77,469
6391,77,336
6392,77,336
6393,77,469
6394,77,336
6395,77,469
6396,77,177
6397,77,177
6398,77,434
6399,77,103
6400,77,44
6401,77,481
6402,77,21
6403,150,334
6404,150,334
6405,150,21
6406,77,431
6407,150,243
6408,150,243
6409,150,21
6410,150,21
6411,89,21
6412,89,336
6413,89,336
6414,89,336
6415,89,336
6416,150,336
6417,89,336
6418,89,336
6419,89,424
6420,89,336
6421,89,336
6422,89,336
6423,150,336
6424,89,336
6425,89,336
6426,89,336
6427,89,336
6428,150,424
6429,89,424
6430,89,424
6431,150,424
6432,150,476
6433,150,476
6434,150,476
6435,150,334
6436,150,21
6437,150,243
6438,150,21
6439,150,243
6440,150,243
6441,150,243
6442,150,243
6443,150,336
6444,150,424
6445,150,336
6446,77,336
6447,150,336
6448,150,424
6449,150,424
6450,39,378
6451,105,225
6452,150,35
6453,152,292
6454,77,401
6455,470,24
6456,46,126
6457,46,484
6458,470,35
6459,242,469
6460,152,189
6461,152,189
6462,89,189
6463,89,189
6464,89,469
6465,150,469
6466,150,469
6467,150,469
6468,150,292
6469,150,469
6470,89,469
6471,89,469
6472,89,469
6473,89,469
6474,89,469
6475,152,469
6476,152,469
6477,152,469
6478,152,469
6479,152,469
6480,152,469
6481,152,469
6482,152,469
6483,152,469
6484,152,469
6485,89,469
6486,152,469
6487,152,469
6488,152,469
6489,152,469
6490,152,469
6491,77,336
6492,152,317
6493,77,317
6494,77,469
6495,77,243
6496,77,243
6497,77,186
6498,77,227
6499,77,186
6500,77,186
6501,77,227
6502,77,186
6503,77,177
6504,77,177
